keyword,text,Sentiment
collide,two platforms collide to do good how awesome is that what do you think these two have planned my guess  a lot of goo,joy
collide,pushes himself up from the chair beneath to retrieve yet another refilled mug  worlds will coll ,anger
collide,lmfaooooo worlds collide ,fear
collide,when cultures collide southernspain ,fear
collide,worlds collide with christian louboutins new launch,joy
collide,its okay to feel whatever you want to feel,joy
collide,be patient while things are unfolding for you,fear
collide,she is the perfect anthem for learning to unapologetically be yourself thank you for teaching me how to,joy
collide,she by is the anthem i need for  i felt it in my soul,fear
collide,so why can we find sea shells on mountain tops we now know that continents collide and push land upward to form m ,anger
collide,tryinggainpublicitylatestmovieattendrallyiranjudiciaryspokesmanarrestroleukrain ,sadness
collide,what happens when my awesome design styles the power of modern d advancements and the sub polygon ultrasimple aesthe,joy
collide,it is stomachchurning progressives dread rises as warren and sanders collide ,anger
collide,heavyweights collide indiaaustralia clash to prove odi supremacy cutthroat contest on the cards  ,anger
collide,referring to the worlds collide tour ,anger
collide,when your  fandoms collide ,anger
collide,just uploaded guest mix paul collide technostate inc showcase  to  tune in now,anger
collide,forgiveerroriranvowpunishallresponsibledeadboeingcrashlandcollidemajge ,sadness
collide,you and i collide,anger
collide,cricbuzz heavyweights collide indiaaustralia clash to prove odi supremacy cutthroat contest on the cards gaur ,anger
collide,so happy to finally announce the february lineup of partners that will collide in my web show v ,joy
collide,the opinion poll it is stomachchurning progressives dread rises as warren and sanders collide ,anger
collide,it was one of those great moments where the reality of my mom life and the reality of my job just kind of beautifully collide c,fear
collide,when natalie sees the zateelians climbing the walls of the settlement she puts aside her fears and defends the ali ,anger
collide, that smoke wasnt bothering him  he was a smoker as well after all  body leaning forward just a little  causin ,fear
collide,kate wasnt looking for fame and to heighten her profile and she was marry ,joy
collide, well if you wanted honesty thats all you had to say i never wanna let you down or have you go its better of ,joy
collide,life naturally involves conflicting interests people have their own agendas and they collide with yours instead of,fear
collide,my name jrgen is always pronounced wrong so i go by my middle name kristoffer friends started c ,sadness
collide,baby yoda holding collide with the sky ,anger
collide,as some residents of the northwestern us are digging out from heavy snow and facing travel delays due to wintry weathe,sadness
collide,when stars collide they give you ,anger
collide,did you get it right watch the  collide in the battleofequals  indvaus ,fear
collide,taylorann hasselhoff  collide ,fear
collide,heb je technostate inc showcase  paul collide mix van paul collide official al gehoord op soundcloud np ,fear
collide,the helicopter is too close to the poles and its causing them to infinitely collide i got them to settle ,sadness
collide,collide  taylorann ,fear
collide,i love you shahnaz collide really i can connect you to you love you shona skin ,fear
collide,nowplaying collide  tiana major amp earthgang listen live on our free app thebeat the voice of muskegon,fear
collide,episode  of my new partner vs partner trivia show is live today at noon est and ,joy
collide,it is stomachchurning progressives dread rises as warren and sanders collide  ,anger
collide,sex violence and selfdiscovery collide in the incandescent cleanness  books books ,anger
collide,you sabotaged me another lil sprite edit idea ive had since reading s world collide story never not,sadness
collide,two buses collide headon hattonkandy road in diyagala injuring  passengers  ,fear
collide,let our worlds collide,fear
collided,homer is driving drunk and has collided with a battery ,fear
collided,recently i have seen a lot of people putting their legs on the dashboard of moving cars stop it immediately the woman,fear
collided,in  laskar and gastineau simulated  futures for the solar system changing the initial position of mercury by,anger
collided,homer is driving drunk and has collided with a middle finger ,fear
collided,sgt david edward lloyd one of the few  killed when he collided with another spitfire over hayes he,joy
collided,monster hunter x resident evil x final fantasy x the witcher so many universes collided in one cutscene  rebhfun r,anger
collided,its about time our two worlds collided like this check out the new fen live from fillory and get ready for themagici,joy
collided,omg wait just scrolling through the dredges and didnt actually realise there was a logo m ,joy
collided,homer is driving drunk and has collided with a woman judge ,fear
collided,the imam and his wifes  things just collided like that this guy is taking us for a ride like two weeks seriously and you,fear
collided,the planet that collided with the earth gave us the moon at least we got something out of the deal,anger
